Filename,Split
train12992,pseudo
train1699,pseudo
train16941,pseudo
train17519,pseudo
train12425,pseudo
train14793,pseudo
train14069,pseudo
train4022,pseudo
train11425,pseudo
train7527,pseudo
train2841,pseudo
train2938,pseudo
train462,pseudo
train5621,pseudo
train7210,pseudo
train3891,pseudo
train5391,pseudo
train6634,pseudo
train17289,pseudo
train9226,pseudo
train13158,pseudo
train7871,pseudo
train647,pseudo
train8446,pseudo
train3529,pseudo
train5708,pseudo
train18300,pseudo
train9252,pseudo
train13060,pseudo
train10628,pseudo
train8214,pseudo
train14452,pseudo
train10641,pseudo
train17274,pseudo
train18226,pseudo
train4352,pseudo
train13251,pseudo
train6661,pseudo
train11492,pseudo
train14643,pseudo
train1872,pseudo
train9583,pseudo
train9256,pseudo
train17278,pseudo
train16773,pseudo
train11357,pseudo
train226,pseudo
train16869,pseudo
train12253,pseudo
train15065,pseudo
train10122,pseudo
train14802,pseudo
train1822,pseudo
train2851,pseudo
train15860,pseudo
train13650,pseudo
train2721,pseudo
train4716,pseudo
train10282,pseudo
train5215,pseudo
train12867,pseudo
train2513,pseudo
train2210,pseudo
train14776,pseudo
train7740,pseudo
train13638,pseudo
train7205,pseudo
train3022,pseudo
train9157,pseudo
train15564,pseudo
train8798,pseudo
train7105,pseudo
train7085,pseudo
train9099,pseudo
train8585,pseudo
train13234,pseudo
train17163,pseudo
train12850,pseudo
train13523,pseudo
train13341,pseudo
train9330,pseudo
train7638,pseudo
train827,pseudo
train17698,pseudo
train990,pseudo
train4634,pseudo
train3388,pseudo
train2316,pseudo
train18752,pseudo
train13437,pseudo
train16118,pseudo
train16611,pseudo
train381,pseudo
train10281,pseudo
train1366,pseudo
train4883,pseudo
train6029,pseudo
train5248,pseudo
train10670,pseudo
train5154,pseudo
train5455,pseudo
train9062,pseudo
train5596,pseudo
train3194,pseudo
train3944,pseudo
train1713,pseudo
train2506,pseudo
train1154,pseudo
train14167,pseudo
train4230,pseudo
train14920,pseudo
train9044,pseudo
train10050,pseudo
train13973,pseudo
train13665,pseudo
train18141,pseudo
train11051,pseudo
train9791,pseudo
train3856,pseudo
train9314,pseudo
train17660,pseudo
train14110,pseudo
train12601,pseudo
train14546,pseudo
train4987,pseudo
train17741,pseudo
train3598,pseudo
train7879,pseudo
train13805,pseudo
train17137,pseudo
train15353,pseudo
train14803,pseudo
train3485,pseudo
train6314,pseudo
train7023,pseudo
train16971,pseudo
train12057,pseudo
train6388,pseudo
train18324,pseudo
train14417,pseudo
train2416,pseudo
train8545,pseudo
train14750,pseudo
train1966,pseudo
train16655,pseudo
train16315,pseudo
train2463,pseudo
train9074,pseudo
train10511,pseudo
train6630,pseudo
train8699,pseudo
train11444,pseudo
train17668,pseudo
train15956,pseudo
train11072,pseudo
train8222,pseudo
train2503,pseudo
train16473,pseudo
train13543,pseudo
train14786,pseudo
train39,pseudo
train16272,pseudo
train6382,pseudo
train11239,pseudo
train15350,pseudo
train11162,pseudo
train10617,pseudo
train14184,pseudo
train118,pseudo
train424,pseudo
train14792,pseudo
train2927,pseudo
train9622,pseudo
train5358,pseudo
train1920,pseudo
train17816,pseudo
train11403,pseudo
train18061,pseudo
train12457,pseudo
train13566,pseudo
train17428,pseudo
train11301,pseudo
train8657,pseudo
train3082,pseudo
train6841,pseudo
train17143,pseudo
train6589,pseudo
train18696,pseudo
train17936,pseudo
train17423,pseudo
train8631,pseudo
train10028,pseudo
train15719,pseudo
train9944,pseudo
train590,pseudo
train11491,pseudo
train10547,pseudo
train3563,pseudo
train1497,pseudo
train3090,pseudo
train18746,pseudo
train11721,pseudo
train12789,pseudo
train7736,pseudo
train1487,pseudo
train2954,pseudo
train12993,pseudo
train12901,pseudo
train953,pseudo
train16455,pseudo
train7145,pseudo
train10935,pseudo
train18342,pseudo
train12318,pseudo
train12515,pseudo
train2707,pseudo
train75,pseudo
train18090,pseudo
train17726,pseudo
train11299,pseudo
train18219,pseudo
train13876,pseudo
train7045,pseudo
train6728,pseudo
train8432,pseudo
train1611,pseudo
train2343,pseudo
train12296,pseudo
train2701,pseudo
train5934,pseudo
train18456,pseudo
train2807,pseudo
train6793,pseudo
train3978,pseudo
train16168,pseudo
train13961,pseudo
train8831,pseudo
train2488,pseudo
train15049,pseudo
train76,pseudo
train16130,pseudo
train17492,pseudo
train83,pseudo
train16918,pseudo
train5329,pseudo
train11688,pseudo
train3425,pseudo
train5059,pseudo
train17270,pseudo
train17280,pseudo
train11222,pseudo
train4812,pseudo
train5855,pseudo
train13984,pseudo
train286,pseudo
train2106,pseudo
train9385,pseudo
train15841,pseudo
train13928,pseudo
train11341,pseudo
train9056,pseudo
train261,pseudo
train6692,pseudo
train4436,pseudo
train12460,pseudo
train9932,pseudo
train6064,pseudo
train4138,pseudo
train17672,pseudo
train2411,pseudo
train9813,pseudo
train15794,pseudo
train10635,pseudo
train11616,pseudo
train5723,pseudo
train17729,pseudo
train14082,pseudo
train11026,pseudo
train6608,pseudo
train57,pseudo
train15835,pseudo
train9748,pseudo
train7950,pseudo
train16765,pseudo
train12319,pseudo
train12480,pseudo
train6391,pseudo
train16275,pseudo
train6072,pseudo
train3254,pseudo
train18740,pseudo
train45,pseudo
train7265,pseudo
train2038,pseudo
train3861,pseudo
train9889,pseudo
train2797,pseudo
train16190,pseudo
train16088,pseudo
train16531,pseudo
train9543,pseudo
train6101,pseudo
train11013,pseudo
train11104,pseudo
train14040,pseudo
train11751,pseudo
train6370,pseudo
train18524,pseudo
train212,pseudo
train8458,pseudo
train15667,pseudo
train17920,pseudo
train12623,pseudo
train16609,pseudo
train6687,pseudo
train3948,pseudo
train6792,pseudo
train11165,pseudo
train14911,pseudo
train8662,pseudo
train2116,pseudo
train12133,pseudo
train4268,pseudo
train16127,pseudo
train12542,pseudo
train18169,pseudo
train7420,pseudo
train1628,pseudo
train15088,pseudo
train7717,pseudo
train5724,pseudo
train13544,pseudo
train5803,pseudo
train7033,pseudo
train14595,pseudo
train14041,pseudo
train12387,pseudo
train15511,pseudo
train1231,pseudo
train15662,pseudo
train7088,pseudo
train13175,pseudo
train1576,pseudo
train13900,pseudo
train16522,pseudo
train3587,pseudo
train6639,pseudo
train11278,pseudo
train5575,pseudo
train11169,pseudo
train8666,pseudo
train9587,pseudo
train2659,pseudo
train7408,pseudo
train7006,pseudo
train14560,pseudo
train2347,pseudo
train4015,pseudo
train10127,pseudo
train14795,pseudo
train8297,pseudo
train12511,pseudo
train6544,pseudo
train1831,pseudo
train2965,pseudo
train1852,pseudo
train8551,pseudo
train2565,pseudo
train13238,pseudo
train9950,pseudo
train7930,pseudo
train6152,pseudo
train4507,pseudo
train5731,pseudo
train8719,pseudo
train14460,pseudo
train14489,pseudo
train10290,pseudo
train9060,pseudo
train1824,pseudo
train12286,pseudo
train15700,pseudo
train10910,pseudo
train14993,pseudo
train16303,pseudo
train15541,pseudo
train15657,pseudo
train15900,pseudo
train12426,pseudo
train5046,pseudo
train7340,pseudo
train6898,pseudo
train5261,pseudo
train945,pseudo
train10873,pseudo
train15675,pseudo
train12293,pseudo
train11466,pseudo
train7356,pseudo
train18429,pseudo
train104,pseudo
train4993,pseudo
train4059,pseudo
train522,pseudo
train14533,pseudo
train1002,pseudo
train12183,pseudo
train601,pseudo
train8626,pseudo
train10651,pseudo
train4338,pseudo
train4256,pseudo
train13768,pseudo
train9524,pseudo
train18147,pseudo
train1347,pseudo
train16268,pseudo
train12781,pseudo
train10674,pseudo
train2867,pseudo
train13670,pseudo
train3230,pseudo
train11507,pseudo
train6705,pseudo
train4041,pseudo
train12,pseudo
train16630,pseudo
train3712,pseudo
train18540,pseudo
train3732,pseudo
train7412,pseudo
train11840,pseudo
train859,pseudo
train10644,pseudo
train11874,pseudo
train9668,pseudo
train15173,pseudo
train8013,pseudo
train6323,pseudo
train13119,pseudo
train2276,pseudo
train1233,pseudo
train8639,pseudo
train16323,pseudo
train15007,pseudo
train788,pseudo
train8807,pseudo
train16028,pseudo
train15336,pseudo
train3423,pseudo
train11502,pseudo
train10207,pseudo
train6203,pseudo
train9474,pseudo
train5789,pseudo
train154,pseudo
train14923,pseudo
train2011,pseudo
train18424,pseudo
train18237,pseudo
train8356,pseudo
train11887,pseudo
train1094,pseudo
train7104,pseudo
train7282,pseudo
train218,pseudo
train1334,pseudo
train11460,pseudo
train16670,pseudo
train4774,pseudo
train7142,pseudo
train4172,pseudo
train3641,pseudo
train11437,pseudo
train16432,pseudo
train826,pseudo
train1240,pseudo
train2684,pseudo
train525,pseudo
train5956,pseudo
train4528,pseudo
train930,pseudo
train6158,pseudo
train17530,pseudo
train2171,pseudo
train14148,pseudo
train3655,pseudo
train15837,pseudo
train13015,pseudo
train2296,pseudo
train2464,pseudo
train7504,pseudo
train698,pseudo
train8832,pseudo
train15211,pseudo
train4222,pseudo
train6260,pseudo
train1287,pseudo
train855,pseudo
train6085,pseudo
train3883,pseudo
train3134,pseudo
train15274,pseudo
train8175,pseudo
train10098,pseudo
train5060,pseudo
train10629,pseudo
train13058,pseudo
train9533,pseudo
train6831,pseudo
train8454,pseudo
train14290,pseudo
train5118,pseudo
train16005,pseudo
train8353,pseudo
train15102,pseudo
train16760,pseudo
train3874,pseudo
train2662,pseudo
train12828,pseudo
train1126,pseudo
train15395,pseudo
train4495,pseudo
train10313,pseudo
train5418,pseudo
train16179,pseudo
train1144,pseudo
train14114,pseudo
train17018,pseudo
train17542,pseudo
train17367,pseudo
train14098,pseudo
train6220,pseudo
train12083,pseudo
train5932,pseudo
train6240,pseudo
train18283,pseudo
train13972,pseudo
train565,pseudo
train5277,pseudo
train2131,pseudo
train18135,pseudo
train10241,pseudo
train5007,pseudo
train9885,pseudo
train11490,pseudo
train2525,pseudo
train6686,pseudo
train14316,pseudo
train3560,pseudo
train15044,pseudo
train6404,pseudo
train15094,pseudo
train3586,pseudo
train16862,pseudo
train6275,pseudo
train14966,pseudo
train17707,pseudo
train3679,pseudo
train2215,pseudo
train3547,pseudo
train6525,pseudo
train2669,pseudo
train2183,pseudo
train6700,pseudo
train895,pseudo
train8726,pseudo
train10488,pseudo
train314,pseudo
train8056,pseudo
train5096,pseudo
train2806,pseudo
train9782,pseudo
train9832,pseudo
train17462,pseudo
train7381,pseudo
train17587,pseudo
train7750,pseudo
train15980,pseudo
train12753,pseudo
train11293,pseudo
train5237,pseudo
train1480,pseudo
train12761,pseudo
train9477,pseudo
train8978,pseudo
train3349,pseudo
train1682,pseudo
train10746,pseudo
train8017,pseudo
train10477,pseudo
train779,pseudo
train13907,pseudo
train5830,pseudo
train7729,pseudo
train16033,pseudo
train204,pseudo
train10773,pseudo
train18174,pseudo
train14445,pseudo
train1555,pseudo
train15871,pseudo
train17807,pseudo
train6174,pseudo
train17749,pseudo
train16181,pseudo
train7824,pseudo
train1562,pseudo
train10087,pseudo
train16396,pseudo
train18389,pseudo
train6638,pseudo
train13886,pseudo
train1850,pseudo
train7791,pseudo
train8243,pseudo
train11612,pseudo
train16936,pseudo
train4994,pseudo
train17336,pseudo
train3929,pseudo
train2282,pseudo
train4165,pseudo
train5351,pseudo
train4771,pseudo
train14404,pseudo
train4897,pseudo
train15932,pseudo
train13797,pseudo
train6815,pseudo
train2178,pseudo
train8658,pseudo
train15323,pseudo
train6065,pseudo
train1800,pseudo
train5644,pseudo
train7342,pseudo
train11868,pseudo
train7224,pseudo
train8026,pseudo
train3362,pseudo
train738,pseudo
train10157,pseudo
train5298,pseudo
train5466,pseudo
train493,pseudo
train717,pseudo
train14188,pseudo
train7203,pseudo
train13413,pseudo
train14568,pseudo
train13066,pseudo
train15068,pseudo
train1445,pseudo
train14424,pseudo
train17549,pseudo
train7419,pseudo
train18095,pseudo
train5085,pseudo
train13962,pseudo
train6667,pseudo
train13253,pseudo
train6263,pseudo
train5207,pseudo
train3661,pseudo
train3269,pseudo
train14057,pseudo
train10538,pseudo
train7769,pseudo
train1357,pseudo
train18453,pseudo
train16474,pseudo
train18595,pseudo
train9611,pseudo
train12869,pseudo
train6379,pseudo
train594,pseudo
train15614,pseudo
train5443,pseudo
train4433,pseudo
train15072,pseudo
train8004,pseudo
train8031,pseudo
train13751,pseudo
train6180,pseudo
train3676,pseudo
train5994,pseudo
train6836,pseudo
train3923,pseudo
train15983,pseudo
train12449,pseudo
train10134,pseudo
train15128,pseudo
train6928,pseudo
train12475,pseudo
train18318,pseudo
train2485,pseudo
train8984,pseudo
train5159,pseudo
train12737,pseudo
train10878,pseudo
train14968,pseudo
train691,pseudo
train10415,pseudo
train2001,pseudo
train17843,pseudo
train16658,pseudo
train12300,pseudo
train11818,pseudo
train7312,pseudo
train7657,pseudo
train12844,pseudo
train8634,pseudo
train8605,pseudo
train3879,pseudo
train13416,pseudo
train9627,pseudo
train9815,pseudo
train4545,pseudo
train13283,pseudo
train16251,pseudo
train17321,pseudo
train6764,pseudo
train17140,pseudo
train9920,pseudo
train18027,pseudo
train14251,pseudo
train16489,pseudo
train3841,pseudo
train4026,pseudo
train6436,pseudo
train4427,pseudo
train15447,pseudo
train13443,pseudo
train10720,pseudo
train11096,pseudo
train7538,pseudo
train2894,pseudo
train8953,pseudo
train431,pseudo
train12526,pseudo
train13699,pseudo
train16148,pseudo
train16277,pseudo
train9859,pseudo
train18539,pseudo
train7357,pseudo
train14579,pseudo
train3578,pseudo
train11875,pseudo
train8471,pseudo
train1744,pseudo
train17477,pseudo
train2264,pseudo
train6249,pseudo
train16663,pseudo
train3039,pseudo
train14760,pseudo
train2173,pseudo
train4371,pseudo
train15493,pseudo
train579,pseudo
train6089,pseudo
train12329,pseudo
train13278,pseudo
train14441,pseudo
train17091,pseudo
train592,pseudo
train7138,pseudo
train10834,pseudo
train6184,pseudo
train10311,pseudo
train5044,pseudo
train14015,pseudo
train866,pseudo
train16951,pseudo
train1640,pseudo
train14729,pseudo
train11213,pseudo
train12752,pseudo
train13128,pseudo
train9439,pseudo
train4645,pseudo
train4575,pseudo
train8259,pseudo
train4143,pseudo
train6067,pseudo
train18285,pseudo
train213,pseudo
train6236,pseudo
train16213,pseudo
train9928,pseudo
train1167,pseudo
train11846,pseudo
train10201,pseudo
train17852,pseudo
train6758,pseudo
train11923,pseudo
train17944,pseudo
train17662,pseudo
train6669,pseudo
train5379,pseudo
train1473,pseudo
train1242,pseudo
train6242,pseudo
train6662,pseudo
train6007,pseudo
train14131,pseudo
train44,pseudo
train7215,pseudo
train7071,pseudo
train6594,pseudo
train4437,pseudo
train3939,pseudo
train18023,pseudo
train7163,pseudo
train16252,pseudo
train6419,pseudo
train16759,pseudo
train14171,pseudo
train10179,pseudo
train11596,pseudo
train11588,pseudo
train2064,pseudo
train17518,pseudo
train6397,pseudo
train13708,pseudo
train5550,pseudo
train12147,pseudo
train3704,pseudo
train9966,pseudo
train4210,pseudo
train10159,pseudo
train1751,pseudo
train10648,pseudo
train1661,pseudo
train403,pseudo
train2212,pseudo
train3567,pseudo
train11737,pseudo
train15331,pseudo
train10093,pseudo
train16173,pseudo
train9307,pseudo
train2821,pseudo
train15139,pseudo
train13575,pseudo
train22,pseudo
train8328,pseudo
train18409,pseudo
train8166,pseudo
train6585,pseudo
train17719,pseudo
train17041,pseudo
train3691,pseudo
train14490,pseudo
train3200,pseudo
train8112,pseudo
train8236,pseudo
train15783,pseudo
train4361,pseudo
train1634,pseudo
train9973,pseudo
train3684,pseudo
train5263,pseudo
train1982,pseudo
train11309,pseudo
train8561,pseudo
train13878,pseudo
train1899,pseudo
train13114,pseudo
train433,pseudo
train766,pseudo
train14779,pseudo
train4481,pseudo
train5698,pseudo
train16583,pseudo
train12144,pseudo
train13147,pseudo
train3268,pseudo
train1494,pseudo
train17357,pseudo
